date,nav,nav_unit,live,total,invested,coupons,mquslva,ret
2024-06-03,240.50116752101044,1.1965232214975643,52,201,201,37.162466666664315,186.55076576539324,1.856564821878237e-05
2024-06-04,240.5074606405117,1.1965545305498095,52,201,201,37.162466666664315,187.22786337103568,2.6166690025419825e-05
2024-06-05,239.9322216666667,1.1936926451077945,52,201,201,37.162466666664315,193.154282517825,-0.0023917718490439333
2024-06-06,239.9322216666667,1.1936926451077945,52,201,201,37.162466666664315,192.96442482013032,0.0
2024-06-07,240.96625541666668,1.192902254537954,53,202,202,37.162466666664315,192.29622964069003,-0.0006621390967598284
2024-06-10,240.96625541666668,1.192902254537954,53,202,202,37.162466666664315,193.62923854650958,0.0
2024-06-11,240.96625541666668,1.192902254537954,53,202,202,37.162466666664315,195.04332334681308,0.0
2024-06-12,240.96625541666668,1.192902254537954,53,202,202,37.162466666664315,199.70405057019067,0.0
2024-06-13,240.96625541666668,1.192902254537954,53,202,202,37.162466666664315,200.95324063423556,0.0
2024-06-14,242.00028916666668,1.1921196510673235,54,203,203,37.162466666664315,200.63412174191518,-0.0006560499551856447
2024-06-17,242.00028916666668,1.1921196510673235,54,203,203,37.162466666664315,204.7954648721788,0.0
2024-06-18,242.00028916666668,1.1921196510673235,54,203,203,37.162466666664315,206.13122789096582,0.0
2024-06-20,242.00028916666668,1.1921196510673235,54,203,203,37.162466666664315,204.5993717663212,0.0
2024-06-21,243.03432291666667,1.1913447201797385,55,204,204,37.162466666664315,203.62405627437016,-0.000650044554580842
2024-06-24,243.3308707769808,1.1927983861616704,55,204,204,37.162466666664315,201.8806160924465,0.001220189217536083
2024-06-25,243.03432291666667,1.1913447201797385,55,204,204,37.162466666664315,203.8984979756928,-0.0012187021702886325
2024-06-26,243.03432291666667,1.1913447201797385,55,204,204,37.162466666664315,204.6599718977807,0.0
2024-06-27,243.03432291666667,1.1913447201797385,55,204,204,37.162466666664315,205.06335010255228,0.0
2024-06-28,244.86140280614768,1.194445867347062,51,205,205,37.831199999997565,202.75382309721923,0.002603064515915854
2024-07-01,244.56692125,1.1930093719512196,51,205,205,37.831199999997565,204.18806182831207,-0.0012026458754743619
2024-07-02,244.56692125,1.1930093719512196,51,205,205,37.831199999997565,207.65448244073968,0.0
2024-07-03,244.56692125,1.1930093719512196,51,205,205,37.831199999997565,210.53070258377667,0.0
2024-07-05,245.600955,1.192237645631068,52,206,206,37.831199999997565,213.6625948302783,-0.0006468736443281387
2024-07-08,245.600955,1.192237645631068,52,206,206,37.831199999997565,214.1750272435873,0.0
2024-07-09,245.600955,1.192237645631068,52,206,206,37.831199999997565,214.52316245661618,0.0
2024-07-10,245.600955,1.192237645631068,52,206,206,37.831199999997565,220.5674350660515,0.0
2024-07-11,245.600955,1.192237645631068,52,206,206,37.831199999997565,215.0469278312644,0.0
2024-07-12,246.63498875000002,1.191473375603865,53,207,207,37.831199999997565,218.27682242023076,-0.0006410383282257071
2024-07-15,246.63498875000002,1.191473375603865,53,207,207,37.831199999997565,219.91068160115285,0.0
2024-07-16,246.63498875000002,1.191473375603865,53,207,207,37.831199999997565,223.75785258459194,0.0
2024-07-17,246.92535954500795,1.1928761330676712,53,207,207,37.831199999997565,214.9024839184854,0.0011773300961051003
2024-07-18,247.19482581572606,1.1941779024914303,53,207,207,37.831199999997565,210.08661518714197,0.0010912863353309543
2024-07-19,248.19311692717216,1.1932361390729431,54,208,208,37.831199999997565,205.7776430596012,-0.0007886290782322947
2024-07-22,248.23151076176077,1.1934207248161575,54,208,208,37.831199999997565,210.40623148522033,0.00015469338982443404
2024-07-23,248.2251013675546,1.1933899104209356,54,208,208,37.831199999997565,209.63354367855138,-2.582022800601269e-05
2024-07-24,249.26992409640215,1.198413096617318,54,208,208,37.831199999997565,199.2743291045389,0.004209174346555988
2024-07-25,249.21221018917814,1.1981356259095102,54,208,208,37.831199999997565,197.02914939892008,-0.0002315317719666643
2024-07-26,250.06094769388818,1.1964638645640582,55,209,209,37.831199999997565,201.58555398681105,-0.0013953022590267317
2024-07-29,250.06680684387817,1.1964918987745368,55,209,209,37.831199999997565,201.8604233744675,2.3430887725828242e-05
2024-07-30,250.60913921146906,1.1990867904854978,55,209,209,37.831199999997565,199.64693886950656,0.0021687499210139016
2024-07-31,249.74157865387016,1.1949357830328715,51,209,209,38.48799166666415,206.30571815392065,-0.003461807340022105
2024-08-01,251.10770889204647,1.2014722913495046,51,209,209,38.48799166666415,200.19593721689276,0.0054701753930599395
2024-08-02,252.19871007922376,1.200946238472494,52,210,210,38.48799166666415,192.26282502654232,-0.00043784020721748806
2024-08-05,253.2251173044479,1.2058338919259424,52,210,210,38.48799166666415,183.58379609365585,0.004069835348887052
2024-08-06,252.8188123226944,1.203899106298545,52,210,210,38.48799166666415,186.3736089074277,-0.0016045208551132006
2024-08-07,253.25789594102696,1.205989980671557,52,210,210,38.48799166666415,184.16114708350742,0.0017367521597724256
2024-08-08,252.43282855533573,1.2020610883587415,52,210,210,38.48799166666415,190.45632323025387,-0.0032578150530137018
2024-08-09,253.51632788477173,1.2014991842880176,53,211,211,38.48799166666415,191.73110919204976,-0.00046745051159680084
2024-08-12,253.81846321669596,1.2029311052923979,53,211,211,38.48799166666415,191.68324371839,0.0011917785905355416
2024-08-13,253.08608050023545,1.199460097157514,53,211,211,38.48799166666415,197.17000844918178,-0.0028854587927877873
2024-08-14,253.1225885031829,1.1996331208681654,53,211,211,38.48799166666415,198.4016213373505,0.0001442513269607204
2024-08-15,252.0794514265983,1.1946893432540204,53,211,211,38.48799166666415,203.83716707258776,-0.004121074625354826
2024-08-16,253.12133193858753,1.1939685468801298,54,212,212,38.48799166666415,204.46811135124548,-0.0006033337268477323
2024-08-19,252.86636850413245,1.192765889170436,54,212,212,38.48799166666415,209.0873139278088,-0.001007277547500185
2024-08-20,252.85768117754498,1.1927249112148348,54,212,212,38.48799166666415,208.0222578801563,-3.435540534257875e-05
2024-08-21,252.87401378245565,1.192801951804036,54,212,212,38.48799166666415,210.02461608078562,6.459208529707716e-05
2024-08-22,253.13421153152112,1.1940292996769863,54,212,212,38.48799166666415,205.50373668103794,0.0010289619924699345
2024-08-23,253.91602159748703,1.1920939981102678,55,213,213,38.48799166666415,211.00222709845892,-0.0016208158101664871
2024-08-26,254.2010275018431,1.1934320539992633,55,213,213,38.48799166666415,209.4531691199372,0.0011224415953074995
2024-08-27,254.20917985472033,1.1934703279564336,55,213,213,38.48799166666415,210.11054757122955,3.2070495376679276e-05
2024-08-28,254.17382191211462,1.1933043282258902,55,213,213,38.48799166666415,207.25940141734677,-0.0001390899519283506
2024-08-29,254.1726175257301,1.1932986738297187,55,213,213,38.48799166666415,207.16228373020266,-4.738435986362255e-06
2024-08-30,255.47696970735618,1.1938176154549354,52,214,214,39.1567249999974,211.69741898229742,0.0004348799144737736
2024-09-03,257.3071721855094,1.2023699634836886,52,214,214,39.1567249999974,201.16559000117485,0.007163864829967448
2024-09-04,257.56097040775165,1.2035559364848207,52,214,214,39.1567249999974,200.33358008368003,0.0009863627977664269
2024-09-05,257.4987099921216,1.203264999963185,52,214,214,39.1567249999974,198.84329725418684,-0.00024173078526401603
2024-09-06,259.0594859924117,1.2049278418251705,53,215,215,39.1567249999974,190.75621239753016,0.0013819415191469453
2024-09-09,258.3367775667927,1.201566407287408,53,215,215,39.1567249999974,194.15259573383136,-0.0027897392865209314
2024-09-10,258.3910376878913,1.2018187799436804,53,215,215,39.1567249999974,195.45138126202053,0.00021003637813254983
2024-09-11,258.52473779605697,1.2024406409118928,53,215,215,39.1567249999974,198.65166467619747,0.0005174332258659486
2024-09-12,258.3319725458333,1.201544058352713,53,215,215,39.1567249999974,200.91960773772598,-0.0007456356086732452
2024-09-13,259.1310374746382,1.199680729049251,54,216,216,39.1567249999974,202.5574647954554,-0.0015507790084839934
2024-09-16,258.85900322374323,1.1984213112210336,54,216,216,39.1567249999974,203.02037514636407,-0.0010497941641652853
2024-09-17,258.8601141165222,1.1984264542431584,54,216,216,39.1567249999974,203.0586216976079,4.291497553321477e-06
2024-09-18,259.404476697885,1.2009466513790972,54,216,216,39.1567249999974,201.74030883450084,0.002102921816366621
2024-09-19,258.0987528509676,1.1949016335692946,54,216,216,39.1567249999974,208.90415384772982,-0.005033543998695378
2024-09-20,259.1175065499561,1.1940898919352816,55,217,217,39.1567249999974,207.96973639410496,-0.0006793376217825164
2024-09-23,259.13692917500794,1.1941793971198522,55,217,217,39.1567249999974,209.15748372753464,7.495682291192018e-05
2024-09-24,259.15425273278925,1.1942592291833605,55,217,217,39.1567249999974,210.21686728178634,6.68509804313544e-05
2024-09-25,259.1390911387046,1.1941893600861964,55,217,217,39.1567249999974,209.2896937974315,-5.850412997177035e-05
2024-09-26,258.8693412509706,1.1929462730459475,55,217,217,39.1567249999974,211.042572196962,-0.0010409463371530148
2024-09-27,260.1911149187655,1.193537224398007,56,218,218,39.1567249999974,210.38983397807547,0.0004953713049880015
2024-09-30,260.1039010554078,1.1931371608046228,51,218,218,39.82545833333065,212.15250961360485,-0.0003351915509680614
2024-10-01,260.9163855869604,1.1968641540686258,51,218,218,39.82545833333065,207.99289965231463,0.003123692217824825
2024-10-02,260.916052097928,1.196862624302422,51,218,218,39.82545833333065,207.97643838537775,-1.278145225214189e-06
2024-10-03,261.19479203701843,1.1981412478762314,51,218,218,39.82545833333065,207.17893472727567,0.0010683127268300563
2024-10-04,261.70955404802106,1.1950207947398221,52,219,219,39.82545833333065,210.938618318384,-0.0026044117435573
2024-10-07,262.517213260966,1.198708736351443,52,219,219,39.82545833333065,207.18361388348714,0.0030860899055935587
2024-10-08,262.0103760129164,1.1963944110178832,52,219,219,39.82545833333065,210.77156758894776,-0.0019306819608272408
2024-10-09,261.14802084915556,1.1924567162061896,52,219,219,39.82545833333065,213.43243401186788,-0.0032913015769970855
2024-10-10,261.141112375358,1.192425170663735,52,219,219,39.82545833333065,212.5557449562353,-2.645424527858431e-05
2024-10-11,261.90210745145066,1.1904641247793213,53,220,220,39.82545833333065,214.82803563656816,-0.0016445861196657807
2024-10-14,261.91287840395955,1.1905130836543616,53,220,220,39.82545833333065,217.5912330956641,4.1125871852232265e-05
2024-10-15,262.2051989965065,1.1918418136204842,53,220,220,39.82545833333065,214.6886157767862,0.0011160985833469361
2024-10-16,261.90799237120666,1.1904908744145757,53,220,220,39.82545833333065,216.3377624043199,-0.0011334886815262957
2024-10-17,261.9074733345552,1.1904885151570692,53,220,220,39.82545833333065,216.20460790797927,-1.981751861501735e-06
2024-10-18,262.9469609159967,1.1898052530135599,54,221,221,39.82545833333065,217.60374258700733,-0.0005739342587602891
2024-10-21,263.24439615463467,1.1911511138218764,54,221,221,39.82545833333065,216.75758172927058,0.0011311605869177566
2024-10-22,263.24218659894365,1.1911411158323242,54,221,221,39.82545833333065,216.48186481347236,-8.393552620056255e-06
2024-10-23,263.78716524406644,1.1936070825523368,54,221,221,39.82545833333065,212.54355432390608,0.0020702557297667123
2024-10-24,263.8002736720539,1.1936663967061263,54,221,221,39.82545833333065,213.35446489636146,4.969319858805221e-05
2024-10-25,264.8310947174773,1.1929328590877355,55,222,222,39.82545833333065,213.15572130102973,-0.0006145248123051728
2024-10-28,264.55782200211826,1.1917019009104426,55,222,222,39.82545833333065,214.05965891673713,-0.0010318754889812043
2024-10-29,264.56422405214954,1.1917307389736467,55,222,222,39.82545833333065,214.5851541738694,2.4199057819807024e-05
2024-10-30,264.8333692590205,1.1929431047703627,55,222,222,39.82545833333065,213.2964284694773,0.0010173152013852604
2024-10-31,266.8649860014301,1.2020945315379734,51,222,222,40.48224999999724,206.3918030405732,0.00767130195146426
2024-11-01,267.9552409665997,1.201593008818833,52,223,223,40.48224999999724,207.77911869544016,-0.0004172073875911009
2024-11-04,268.21466795920315,1.2027563585614491,52,223,223,40.48224999999724,206.7801533272393,0.0009681728622570329
2024-11-05,267.4787826824956,1.199456424585182,52,223,223,40.48224999999724,210.77330871279906,-0.0027436429271627816
2024-11-06,265.252005,1.189470874439462,52,223,223,40.48224999999724,219.23684304029058,-0.00832506287101964
2024-11-07,265.252005,1.189470874439462,52,223,223,40.48224999999724,221.77511337891804,0.0
2024-11-08,266.28603875,1.1887769587053572,53,224,224,40.48224999999724,223.0392526357523,-0.0005833818624871867
2024-11-11,266.28603875,1.1887769587053572,53,224,224,40.48224999999724,223.45684123727963,0.0
2024-11-12,266.58549402947773,1.190113812631597,53,224,224,40.48224999999724,221.85361879669583,0.0011245624475224592
2024-11-13,266.58562430724265,1.1901143942287618,53,224,224,40.48224999999724,221.88606212433322,4.886903743894777e-07
2024-11-14,266.5726419011305,1.1900564370586184,53,224,224,40.48224999999724,218.6530280345456,-4.86988229235763e-05
2024-11-15,268.9610277623604,1.1953823456104906,54,225,225,40.48224999999724,211.80265316763274,0.004475341156958912
2024-11-18,268.70259939238804,1.1942337750772802,54,225,225,40.48224999999724,213.5222100309512,-0.0009608394648189522
2024-11-19,268.15079146771154,1.1917812954120512,54,225,225,40.48224999999724,215.27693116662752,-0.002053600992042215
2024-11-20,268.14994773635044,1.191777545494891,54,225,225,40.48224999999724,215.2059841880579,-3.146480964888454e-06
2024-11-21,267.88032214041493,1.1905792095129553,54,225,225,40.48224999999724,217.61708425597442,-0.001005503070993008
2024-11-22,268.64279161341796,1.1886849186434423,55,226,226,40.48224999999724,219.17156544968307,-0.0015910666458621714
2024-11-25,268.6485511625235,1.188710403373998,55,226,226,40.48224999999724,220.60587727441026,2.143943290255912e-05
2024-11-26,268.35410625000003,1.1874075497787613,55,226,226,40.48224999999724,223.41832166495342,-0.0010960227079183094
2024-11-27,268.65166047903847,1.1887241614116746,55,226,226,40.48224999999724,221.38019647240571,0.0011088119097428795
2024-11-29,269.92073833333336,1.1890781424375918,52,227,227,41.15098333333049,224.14445068810784,0.00029778230930954663
2024-12-02,269.92073833333336,1.1890781424375918,52,227,227,41.15098333333049,225.47041793921463,0.0
2024-12-03,269.92073833333336,1.1890781424375918,52,227,227,41.15098333333049,225.6377405510142,0.0
2024-12-04,269.92073833333336,1.1890781424375918,52,227,227,41.15098333333049,229.07863407941872,0.0
2024-12-05,269.92073833333336,1.1890781424375918,52,227,227,41.15098333333049,227.87109607209666,0.0
2024-12-06,270.95477208333335,1.1883981231725147,53,228,228,41.15098333333049,229.24684010782266,-0.0005718877850054982
2024-12-09,271.2435070770483,1.189664504723896,53,228,228,41.15098333333049,225.2842116815907,0.0010656206255195144
2024-12-10,271.5311041731243,1.190925895496159,53,228,228,41.15098333333049,223.35380364566356,0.0010602911722206176
2024-12-11,271.2551063269171,1.1897153786268293,53,228,228,41.15098333333049,228.2531901938489,-0.0010164502039191614
2024-12-12,271.2414768328375,1.1896556001440242,53,228,228,41.15098333333049,224.76454433200354,-5.024603689174345e-05
2024-12-13,272.2750558937839,1.1889740432042963,54,229,229,41.15098333333049,224.64816076881613,-0.0005729027288614574
2024-12-16,272.28313755711076,1.1890093343105272,54,229,229,41.15098333333049,226.7167673625421,2.9681982069096335e-05
2024-12-17,272.57732258646246,1.1902939850937224,54,229,229,41.15098333333049,224.40118142800554,0.0010804379293962718
2024-12-18,276.3806952979387,1.2069025995543174,54,229,229,41.15098333333049,207.53352458650932,0.01395337174562572
2024-12-19,276.3438104905914,1.2067415305266,54,229,229,41.15098333333049,206.99118462318853,-0.00013345652563589994
2024-12-20,275.66915716557554,1.1985615528938067,55,230,230,41.15098333333049,212.6060042078207,-0.006778566433545796
2024-12-23,274.90477738453035,1.1952381625414363,55,230,230,41.15098333333049,215.48595643619467,-0.0027728157509694373
2024-12-24,274.1439942471824,1.1919304097703582,55,230,230,41.15098333333049,219.94758287016475,-0.002767442401642173
2024-12-26,274.1401117296936,1.1919135292595375,55,230,230,41.15098333333049,219.70140801393168,-1.4162329178279975e-05
2024-12-27,275.92529591090766,1.1944818004801196,56,231,231,41.15098333333049,214.9950217164435,0.0021547462609787793
2024-12-30,278.5816515552005,1.2059811755636385,56,231,231,41.15098333333049,209.86431193015633,0.00962708270556889
2024-12-31,279.12875468356805,1.2083495873747534,51,231,231,41.81971666666374,207.81128447897208,0.0019638878774439483
2025-01-02,279.34557047528017,1.2092881838756717,51,231,231,41.81971666666374,206.8043554554015,0.000776759069333055
2025-01-03,278.7383746228783,1.20145851130551,52,232,232,41.81971666666374,211.98490982778057,-0.006474612647804245
2025-01-06,277.98565643264266,1.1982140363475977,52,232,232,41.81971666666374,214.4523279101288,-0.0027004469379362517
2025-01-07,280.2687405875372,1.2080549163255914,52,232,232,41.81971666666374,209.20438461070933,0.008212956683424144
2025-01-08,280.31349501263514,1.208247823330324,52,232,232,41.81971666666374,209.83374127343762,0.0001596839697646235
2025-01-10,282.4186984582222,1.2120974182756317,53,233,233,41.81971666666374,202.7374494435497,0.003186097149090683
2025-01-13,282.20233086003594,1.2111688019744031,53,233,233,41.81971666666374,203.24218300491114,-0.0007661234874583034
2025-01-14,282.2342001409683,1.211305580004156,53,233,233,41.81971666666374,203.59195187126284,0.00011293060845840586
2025-01-15,281.37375097541167,1.2076126651305221,53,233,233,41.81971666666374,210.2024897108491,-0.00304870623449216
2025-01-16,281.3122193578743,1.2073485809350828,53,233,233,41.81971666666374,209.33720469421493,-0.00021868286335902098
2025-01-17,280.55489389804353,1.198952538025827,54,234,234,41.81971666666374,213.01391545969742,-0.006954116683313694
2025-01-21,279.5425376787861,1.194626229396522,54,234,234,41.81971666666374,217.02636192952568,-0.0036084069152800824
2025-01-22,278.75490850507805,1.1912602927567437,54,234,234,41.81971666666374,219.86334334072865,-0.002817564654911786
2025-01-23,278.7933145391572,1.1914244211075096,54,234,234,41.81971666666374,222.34014537979849,0.0001377770683399504
2025-01-24,279.8044647540686,1.1906572968258238,55,235,235,41.81971666666374,220.86438804823115,-0.000643871544090624
2025-01-27,281.58296549831357,1.1982253850992066,55,235,235,41.81971666666374,213.18608570258024,0.0063562271810357895
2025-01-28,280.60038683943293,1.1940441993167359,55,235,235,41.81971666666374,217.73245495158125,-0.0034894818908586256
2025-01-29,280.80977822223934,1.1949352264776143,55,235,235,41.81971666666374,215.2443654574121,0.0007462262798882957
2025-01-30,280.6031664216322,1.1940560273260943,55,235,235,41.81971666666374,217.8346288268672,-0.0007357713891419371
2025-01-31,282.3296236275268,1.1963119645234188,52,236,236,42.48844999999699,215.15647110802786,0.0018893059837203907
2025-02-03,285.00991530634496,1.207669132654004,52,236,236,42.48844999999699,211.58898883505609,0.009493483696043858
2025-02-04,283.18580336821867,1.1999398447805876,52,236,236,42.48844999999699,214.76666002752089,-0.006400170099926661
2025-02-05,282.36993576668885,1.1964827786724104,52,236,236,42.48844999999699,216.47486364743713,-0.0028810328477836267
2025-02-06,282.13671301596594,1.1954945466778217,52,236,236,42.48844999999699,218.0747583225155,-0.0008259475290444129
2025-02-07,284.43218112383994,1.200135785332658,53,237,237,42.48844999999699,213.59656829889607,0.0038822750532270245
2025-02-10,283.4063079598348,1.1958072065815815,53,237,237,42.48844999999699,216.5513415040234,-0.003606740840476408
2025-02-11,283.4086095864077,1.1958169180861085,53,237,237,42.48844999999699,216.62661528916948,8.121296203533745e-06
2025-02-12,283.36797321964684,1.1956454566229824,53,237,237,42.48844999999699,215.29761901460535,-0.00014338437643157675
2025-02-13,282.6634149832298,1.1926726370600413,53,237,237,42.48844999999699,219.96786931109762,-0.0024863721485945955
2025-02-14,283.6952356628026,1.1919967884991705,54,238,238,42.48844999999699,219.8527774027949,-0.0005666672814234053
2025-02-18,283.4190936461087,1.1908365279248265,54,238,238,42.48844999999699,221.03835177672795,-0.0009733755875339645
2025-02-19,283.43671816795955,1.1909105805376452,54,238,238,42.48844999999699,222.19472406686484,6.218537228419585e-05
2025-02-20,283.99876994663595,1.1932721426329242,54,238,238,42.48844999999699,219.82351157338906,0.0019829885919839807
2025-02-21,289.16772162092883,1.2099067850248069,55,239,239,42.48844999999699,210.84648708745095,0.01394035928399262
2025-02-24,289.55064702921516,1.2115089833858375,55,239,239,42.48844999999699,208.7593971390072,0.001324232892038646
2025-02-25,289.9182626639424,1.2130471241169138,55,239,239,42.48844999999699,206.8090833259552,0.0012696073674811625
2025-02-26,289.9164278615687,1.2130394471195343,55,239,239,42.48844999999699,206.79120736236993,-6.328688496037849e-06
2025-02-27,291.31500142478626,1.21889121935057,55,239,239,42.48844999999699,200.4138104753734,0.0048240576552818215
2025-02-28,291.30892990447313,1.2137872079353047,52,240,240,43.15718333333024,206.45109186414228,-0.004187421596149377
2025-03-03,292.91032238857576,1.2204596766190656,52,240,240,43.15718333333024,199.90533318850254,0.0054972310139196345
2025-03-04,292.307651518821,1.2179485479950876,52,240,240,43.15718333333024,195.47828397406715,-0.00205752690734895
2025-03-05,292.82831352345374,1.2201179730143905,52,240,240,43.15718333333024,199.3029193335532,0.001781212369663887
2025-03-06,291.95731648710114,1.2164888186962548,52,240,240,43.15718333333024,192.90482223101716,-0.0029744290293254316
2025-03-07,293.24113874273746,1.2167682105507778,53,241,241,43.15718333333024,194.73969772135297,0.00022967071314505816
2025-03-10,293.8605091899601,1.2193382124064736,53,241,241,43.15718333333024,186.81506522439736,0.0021121540104440673
2025-03-11,293.9688787225732,1.2197878785169012,53,241,241,43.15718333333024,184.64216989845494,0.0003687788226862665
2025-03-12,293.9598461129248,1.2197503988088167,53,241,241,43.15718333333024,185.9386293661394,-3.072641460410974e-05
2025-03-13,293.99669152990396,1.219903284356448,53,241,241,43.15718333333024,182.0151048300361,0.0001253416664428464
2025-03-14,295.05015078983195,1.219215499131537,54,242,242,43.15718333333024,187.75794312653477,-0.000563803076629843
2025-03-17,295.11448149511,1.2194813284921902,54,242,242,43.15718333333024,189.63642942310946,0.0002180331211689701
2025-03-18,295.1118092565035,1.2194702861838986,54,242,242,43.15718333333024,186.3294949579931,-9.054921984885667e-06
2025-03-19,295.09355223998983,1.2193948439669002,54,242,242,43.15718333333024,189.50650915781014,-6.186474394098695e-05
2025-03-20,295.2191552556331,1.2199138646926988,54,242,242,43.15718333333024,188.78199542400932,0.0004256379534213206
2025-03-21,296.28482409876057,1.2192791115175332,55,243,243,43.15718333333024,188.97368260602946,-0.0005203262242826634
2025-03-24,295.3397262634989,1.2153898200143989,55,243,243,43.15718333333024,194.9638891344734,-0.003189828699922237
2025-03-25,295.4066839177356,1.2156653659166075,55,243,243,43.15718333333024,195.45574106471418,0.00022671401197471575
2025-03-26,295.9150892345141,1.2177575688663131,55,243,243,43.15718333333024,191.4314979912981,0.0017210352522696315
2025-03-27,295.99564102228385,1.2180890577048717,55,243,243,43.15718333333024,190.2181181675175,0.0002722125052092572
2025-03-28,297.4062798537347,1.2188781961218635,56,244,244,43.15718333333024,183.3388531252797,0.0006478495246304838
2025-03-31,298.058600745789,1.2215516424007746,53,244,244,43.82591666666349,184.92330073565958,0.0021933662341464544
2025-04-01,298.0232991165272,1.2214069635923246,53,244,244,43.82591666666349,185.99611982070948,-0.00011843855259829894
2025-04-02,297.82263226168266,1.2205845584495192,53,244,244,43.82591666666349,187.96123826813144,-0.0006733260635640725
2025-04-03,297.0657040698873,1.2174823937290464,53,244,244,43.82591666666349,173.1970342917778,-0.002541540198094383
2025-04-04,295.1042049037576,1.2045069587908472,54,245,245,43.82591666666349,156.4134767035992,-0.010657595547198473
2025-04-07,295.34096399140645,1.2054733224139038,54,245,245,43.82591666666349,156.09877971376096,0.0008022897800663564
2025-04-08,294.9280930977013,1.2037881350926585,54,245,245,43.82591666666349,154.17267990594098,-0.0013979465906974742
2025-04-09,296.7573117014398,1.2112543334752643,54,245,245,43.82591666666349,165.47218581461613,0.00620225284246656
2025-04-10,296.06395530273306,1.208424307358094,54,245,245,43.82591666666349,161.0137298568464,-0.0023364425116652043
2025-04-11,297.56036458451604,1.2095949779858375,55,246,246,43.82591666666349,163.22997743573703,0.0009687579276709268
2025-04-14,297.80464466368187,1.2105879864377311,55,246,246,43.82591666666349,164.40085499479608,0.0008209429354173459
2025-04-15,297.7415365591001,1.2103314494272361,55,246,246,43.82591666666349,164.0983667047066,-0.00021191108235751877
2025-04-16,297.30875319148,1.2085721674450405,55,246,246,43.82591666666349,160.63406883225184,-0.0014535538864400843
2025-04-17,297.34336855245033,1.2087128802945135,55,246,246,43.82591666666349,160.7957346192653,0.00011642900048780547
2025-04-21,296.68007149992224,1.206016550812692,55,246,246,43.82591666666349,156.280662437937,-0.0022307443941231853
2025-04-22,297.360067759737,1.2087807632509633,55,246,246,43.82591666666349,160.87372573109698,0.0022920186596182557
2025-04-23,297.72016704128464,1.2102445814686367,55,246,246,43.82591666666349,163.9959388319828,0.0012109873536840787
2025-04-24,298.28223299873514,1.2125294024338826,55,246,246,43.82591666666349,167.8752670013273,0.0018879001816916041
2025-04-25,299.6058322432822,1.212979077908025,56,247,247,43.82591666666349,169.29280019421662,0.00037085737734665614
2025-04-28,299.6271337895808,1.213065318986157,56,247,247,43.82591666666349,169.39707936251014,7.109857020859423e-05
2025-04-29,299.9001167157813,1.2141705130193574,56,247,247,43.82591666666349,170.73343457840573,0.000911075451504928
2025-04-30,300.40817160722617,1.216227415413871,55,247,247,44.49464999999674,171.0405074014825,0.0016940803391762849
2025-05-01,300.4758969823056,1.2165016072158121,55,247,247,44.49464999999674,172.5095296772399,0.00022544451676242971
2025-05-02,301.73421027556526,1.2166702027240535,56,248,248,44.49464999999674,176.03963884789007,0.00013859045252484492
2025-05-05,301.91455423532517,1.217397396110182,56,248,248,44.49464999999674,174.25267864614818,0.0005976914569785219
2025-05-06,301.94514572695346,1.2175207488990059,56,248,248,44.49464999999674,172.13113121162783,0.00010132499808035433
2025-05-07,301.9420564248773,1.2175082920357956,56,248,248,44.49464999999674,173.2335758718425,-1.0231335458965596e-05
2025-05-08,302.0090711553621,1.2177785127232343,56,248,248,44.49464999999674,174.73160697705725,0.00022194566493416445
2025-05-09,302.9948009950693,1.2168465903416437,57,249,249,44.49464999999674,174.4868453923176,-0.0007652642675609611
2025-05-12,303.4121297419246,1.2185226094053196,57,249,249,44.49464999999674,183.51223680142613,0.0013773462299839778
2025-05-13,303.7757773539413,1.2199830415820936,57,249,249,44.49464999999674,185.58126638992812,0.0011985269419716449
2025-05-14,303.5982706970624,1.2192701634420176,57,249,249,44.49464999999674,185.82768364798204,-0.0005843344667738615
2025-05-15,303.56340476294184,1.219130139610208,57,249,249,44.49464999999674,186.99744121160947,-0.00011484233437986102
2025-05-16,304.34916856218894,1.2173966742487556,58,250,250,44.49464999999674,189.03317272626748,-0.0014218870530152694
2025-05-19,304.39178859176616,1.2175671543670645,58,250,250,44.49464999999674,189.3011924813727,0.00014003662233919023
2025-05-20,305.0207272732337,1.2200829090929348,58,250,250,44.49464999999674,187.74169458011608,0.002066214349530471
2025-05-21,305.10345776261823,1.2204138310504729,58,250,250,44.49464999999674,181.52413350933142,0.00027122907391929907
2025-05-22,305.0591787067268,1.2202367148269073,58,250,250,44.49464999999674,181.29471239293855,-0.00014512800417298966
2025-05-23,305.6040562530161,1.2175460408486698,59,251,251,44.49464999999674,178.76026896169859,-0.0022050426327479
2025-05-27,305.92720026477843,1.2188334671903522,59,251,251,44.49464999999674,184.4482410692543,0.0010573943805731734
2025-05-28,305.91540400395905,1.218786470135295,59,251,251,44.49464999999674,182.77826255200415,-3.855904544980415e-05
2025-05-29,305.8234702453005,1.21842020018048,59,251,251,44.49464999999674,183.87354517636487,-0.00030052020086368536
2025-05-30,307.18431633629694,1.2189853822868926,55,252,252,45.21114999999665,183.79384325932523,0.00046386468833059524
2025-06-02,307.42477821804465,1.219939596103352,55,252,252,45.21114999999665,185.15170153441406,0.0007827934857340679
2025-06-03,307.32195387695253,1.21953156300378,55,252,252,45.21114999999665,187.1122132436147,-0.0003344699203757795
